,name,reviews,score,year,month,day,label,sentiment,percent
487,진제하,현재 스테이지인데 순찰을 아무리 많이 해도 일째 장비를 주지 않고요 그리고 급 군 지원품에서 에픽 확정까지 개 남았는데 오늘 자고 일어나니 갑자기 개로 리셋됬네요 혹시나 제가 상자까서 에픽먹은걸 깜빡했나해서 장비에 들어가봤는데 역시나 그냥 버그 걸린거더라구요 마지막으로 광고 다 보고 빠른순찰을 했는데 갑자기 흰 글씨로 뭐라뜨면서 보상을 주지 않는 버그도 걸렸습니다 해결하고 보상해주세요,1,2022,10,3,0,부정,[0.7988624]
488,김광일,스테이지 부터 엄청 어려워져요 과금유도만하고 뽑기확률은 엄청낮고 계속 같은 패턴 노가다 해야되는데 노가다해도 재화가 수급이 안됌 노답게임,1,2022,12,9,0,부정,[0.8761748]
489,이건올ᄏ,광고 분초 스킵 안되게 해놓은건 너무한거아님 그러고 또 초 뒤에 스킵하게하고 무과금유저는 유저도아니냐 꼬우면 광고스킵 돈주고하라는거지 너무하네 씨,1,2023,4,13,0,부정,[0.8833984]
490,좀비근육몬천사TV,다른게임을 하는데 광고가 많아요,1,2023,4,15,0,부정,[0.75119966]
491,ᆞ,진짜 개노잼에 단순 반복되는 지루한 게임임 근데 하루온종일 게임개발이 아니라 광고만 만드는지 똑같은 내용 계속 보여주면서 열받게 만드네 제발 광고에 나오지좀 마쇼,1,2023,2,20,0,부정,[0.9791474]
492,문찬영으매,아니 분 초가면 리스폰 기회안즘앴날엔 줬는데 이거 버그인것같은데 이딴식으로할거면 나 이겜 지울거임 깔지마세요 이거 버그 망겜입니다,1,2022,12,28,0,부정,[0.97870725]
493,아아아,타게임 빼껴가지고 광고는 오질나게 해대네 중간에 끄지도 못하는 썩을 광고 때문에 다운 받았다,1,2023,1,5,0,부정,[0.90663636]
494,김대윤,원짜리 결제해서 결제됐다고 나오는데 아이템이 안들어 오네요 어떻게 해야할까요 메일 보냈는데 답장도 없고 아무런 반응이 없네요ㅜㅜ,1,2023,3,7,0,긍정,[0.62707806]
495,자연스러운삶,오늘로써 일차 입니다 게임은 정말 재미있습니다 점점 난이도가 높아지니 무과금으로는 정말 힘드네요 그래서 과금을 좀 지르려고 했는데요 안지르렵니다 시작일도전이란 이벤트가 있는데요 점 모으면 빛을 쫓는자 라는 칼을 주는 건데 모든 퀘스트를 다해도 딱 점이 모자르네요 보석 만개를 모으는건 일안엔 불가능 하고요 한마디로 개 모자른건 현질을 해야 하는 겁니다 시작후 일 이벤트는 열심히 노력하면 받을수 있는 초보자용 이벤트 아닌가요 어제까진 그칼 하나 생길꺼라 기대하고 있었는데 오늘 퀘스트 받는순간 열이 받네요 현질하려다 처음부터 장난질인 이런게임엔 돈 원도 아까워 졌네요 역시 일 이벤트 해보고 지르자 라고 생각했던 제가 올았습니다 그래도 재미는 있으니까 무과금으로 쭈욱 할께요 과금유도 미쳤습니다 수고하세요 이벤트 하나때문에 별점 개 깍았습니다 적당히 하세요,1,2023,2,3,0,긍정,[0.88509125]
496,PanC의 일상,참 업데이트를 할수록 별로라는 감정밖에 안느껴지네요 육성은 육성데로 말도안되게 힘들고 스테이지를 깬다고 해도 보상은 밋밋하고 성장은 더디고 참 모바일게임 특성상 과금해야만 스테이지깨는 맛이 있고 무과금 유저는 언제 저거깨냐 이러고 있는데 슈퍼도전고수만 깰수있다 정정하시죠 과금유저만 깰수있다라고,1,2022,12,1,0,부정,[0.9262526]
497,이시우시우,탕탕특공대 개발자 님 정말 실망 입니다 저가 지금 챕터 이에요 아니 자신 매인 무기 스킬이 너무 안나옵니다 자기 메인 스킬 좀 많이 나오게 해주세요,1,2023,3,4,0,부정,[0.9347987]
498,이동훈,챕터에서 너무 노골적으로 벽 만들어두고 과금 류도시킨 게 좀 그럼 그것도 조금만 하면 된다가 아니라 답이 안 보일 정도 다른 게임은 출석 퀘에 불과한 일 퀘스트도 달성이 쉽지 않을 정도임잠깐하고 버리기에는 괜찮음,1,2022,8,21,0,부정,[0.93789124]
499,Ek J,아니 전체관람가 게임인데 광고로 청불게임 광고 나오는건 좀 아니지 않나요,1,2023,2,24,0,부정,[0.84222686]
500,Villein (xonon),몇판해봤는데 중독성있어서 게속해봤지만 현질유도가 심하네요 무과금유저는 많이 하기 힘드네요 일동안 무료광고 보면서 해봤는데 챕터까지깨고 챕터부터는 진짜 잡몹들이 빠르고 물량이 많아서 못하겠네요 게다가 잡몹이 너무많아서 랙걸리네요 에너지도 차는속도가 너무느려서 노가다 할수도 없고 무료광고로 해도 두세번후엔 더볼수도 없네요 에너지를 늘릴방법도 없고 골드도 너무많이 필요한데 다이아로 살려고 해도 너무비싸고 주는건 코딱지만큼 주네요 현질안할거면 접는게 답이네요 그리고 중간중간 잡몹많이 나오면서 멈추는현상도 있네요,1,2022,10,28,0,부정,[0.7690933]
501,KAYO NUMAJIRI,분쯤에좀비가많이나와서렉이너무많이나서별점점드립니다중독속이있지만현질유도가너무심합니다그리고이게임은짭입니다이상입니다,1,2022,11,26,0,부정,[0.92281806]
502,정대희,분 분 광고 하나에 몇분짜릴 넣어놓은거냐 빨리 빼라,1,2023,4,28,0,부정,[0.8082466]
503,깨미,첫번째 맵 찍먹 해보고 난 느낌 스킬의 다양성은 매직 서바이벌 보다 적고 시스템은 뱀파이어 서바이벌에 그리고 내가 제일 싫어하는 양산형 특 뽑기 무기 시스템 어디서 많이 본  및 콘텐츠 플탐 분도 못넘기고 삭제 아무리 플레이스토어 위 게임이라고 해도 거를건 거른다,1,2022,9,5,0,부정,[0.7861892]
504,문준영,게임 ㅇㅁ 없어요 인가 챕터가면 못깨요 이때부터는 몬스터가 개 쌔서 못깨요 이건 거의현질 안하면 못하는정도 무과금러들은 못합니다 이런게임에서 무과금이라는 단어도 쓰기가 묘하네요 누가보면 이때부터 현질유도를 하는것마냥 억가도심하고 너무 스트레스 받아서 하다가 지웠습니다 처음에는 정말 재미있어서 계속 했는데 가면갈수록 너무 짜증나고 지루하고 재미가 없었는데도 저는 계속 했습니다 그런데 인가 챕터에서 한 며칠 거기에 머물렀습니다 왜냐면 너무 몬스터가 강력해서요 그래서 그 며칠동안 장비 강화하고 몬스터에 쉽게 잡을수있는거에는 다 강화하고 장비는 다 엘리트보라색등급으로 맞췄습니다 그런데 저는 충분하다고 생각했고 풀엘리트장비다 레벨 이상인데도 못깼습니다 하지마세요 게임 ㄹㅇ ㅇㅁ ㅇㅂ 없구요 게이 제작한 사람도 마찬가지입니다,1,2022,10,16,0,부정,[0.94455147]
505,최가엄,광고가 너무 많이 나와서 깔아봤는데요 광고랑 너무 다르고 광고도 많이 나와서 짜증나네요 앞으로 이런 광고 안 떴으면 좋겠네요 점도 주기 싫어요,1,2023,5,6,0,부정,[0.9784721]
506,%예꼬부계,현재 광고보기가 안됨 빠른해결바람,1,2023,3,25,0,부정,[0.5965576]
507,TV도진찡,광고 더럽게 많네,1,2023,4,15,0,부정,[0.97645724]
508,윤정현3,뽑기 번 했는데 보석이 왜 사라져 완전 버그 게임,1,2023,4,6,0,부정,[0.9196131]
509,김밥튜브,버그인지 자꾸 광고가 앱으로 공부할때 나와서 화나요 방금도 나왔어요,1,2023,2,24,0,부정,[0.83172154]
510,정시우,슈퍼도전이 너무 어려움 처음엔 버프는유저 이속증가 너프는 몬스터 방어막생김 그리고째는 버프채집거리 무재한 너프 몬스터 에게 공격당하면 무저건 방에 죽음 이거때문에 담 보스도 못깸 대신 부활이회임 그래도 째보스 는깨봤는데 째보스는못깸 부활이번이라도 부활하면 맞아죽어요 방에죽으니까 슈퍼 도전 너프좀해라 좀,1,2022,11,24,0,부정,[0.86939657]
511,거점학교1,똑같은 광고가 너무 많이 나와요 제발 광고 좀 없애주세요 제발,1,2022,12,24,0,부정,[0.8638756]
512,이성빈,하다 보니끼 현질만 밝히는 겜이여서 접습니다 패스는 진짜 무과금들에게는 의미가 없는게 어짜피 좋은 것들은 모두 다 현질입니다 왜 갈수록 브롤을 닮아가는것 같죠 그리고 무과금들 한테 퍼주는 게 도 없는 겜입니다 새로운 캐 출시 어짜피 현질 업뎃인데 무과금들은 무엇을 기대해요ㅎㅎ 더 가관인건 아이템 밸런스인데 등급 템들 사이에서 격차가 이게 맞나 싶네요 파괴의 힘 이런거는 좋지만 보통은 이거의 절반도 못 따라옵니다 정말이지 계속 이러면 사람들 다 나가고 결국은 게임 망합니다 이런 양산형 현질유도 게임들은 많이 헤봐서져 ㅎㅎ 양산형 게임이 먹튀하는 과정 광고를 엄청한다 사람들이 방문을 하고 흥행을 탄다 유튜버들은 유튭각을 잡으려고 엄청난 돈을 투자한다 무과금 유저들에게 잘 퍼주는 척 하다가 현질유도를 확 올린다 리뷰를 달면 똑같은 말만 하면서 무시한다 대부분의 무과금 유저들이 이탈한다 날먹 업뎃만 하면서 현질 유도를하,1,2023,5,2,0,부정,[0.97502863]
513,Min Kyu Lee,이런 게임 광고에 속으시면안됩니다광고에 나온것대로 도 안나오고요 장비뽑기는 초보도하게 해주지 초보같은 조합모르는 사람들은 어떻게 챕터를 깨고 장비 뽑으라는 겁니까게다가광고도 많으니 제작자님이 이점 고쳐주시길바랍니다 그리고 게임자체가 어려우니 조금난이도를 쉽게 해주시면 별 개는 드리겠습니다,1,2022,10,8,0,부정,[0.9262359]
514,원정환,별로에요 광고 때문에,1,2023,4,22,0,부정,[0.9350173]
515,치우,이벤트 보스 머로 데미지 주라는건대요 아니 경험치를 주고 스킬을 진화 시겨야 대미지가 나오지 먼 최종진화도 개도 못 시킬 정도로 경험치 주고 머로 데미지 주라는건대 장난 합니까 일반 무기좀 풀던가 특수 아이템 않나오는건 이해 하지만 일반 무기 좀 풀어주세요 시간 플레이 했는대도 최종 진화일반 무기 하나 없다는게 이게 말이되냐고 일반무기끼리는 그냥 합성 되게 해도 개정도 필요 한건 아시조 이걸언제 다모아서 최종 진화 시키냐구요 일반 기본 무기 정도는 좀 빨리 진화 할수 있도로 해주어야 하는거 아닌가요 그리구 겜임머니 이거 어따 쓰라고 상점을 좀더 많이 쓸수 있도록 해주던가 보석은 모자란건 어쩔수 없지만 게임 머니는 남아 돌지만 쓸데도 없는 게임 머니 상점 좀더 활성화 해서 게임 머니로 살수 있는 아이템수좀 늘리구 종류도 좀늘리구 머 쓰레기 데이터만 싸이는것도 아니구,1,2023,2,13,0,부정,[0.97564065]
516,이호준,막 이상한 광고,1,2023,5,8,0,부정,[0.9465045]
517,유쿠진,현질없이 힘들고 계속 현질 관련한 업데이트 실시하는데 질려서 점 드림,1,2022,12,25,0,부정,[0.8679011]
518,태환,후 이겜 진짜안되겠다 초반부터는 쉽고 재미있지만 후반으로갈수록 어려워지고 무과금으로는 아예깰수없게만듬 챕터가 그 예시임 초반부터 모이지 않는 에너지미친듯이몰려오는 몬스터들 그리고 그 몬스터들의 약빤 체력 분때에는 그냥 못깨게만든거같음 지금 핵앤슬래시 장르가 유행이라고해도 이건선넘음 장점이란건 찾아볼수도없는게임,1,2022,11,12,0,부정,[0.777374]
519,엄창대,진짜 쓸모없는거만 나오고 방어막 수호자 하나도 안나오고 자석도 별로없고 레벌 까지 갔는데 초기화 된적도 있음,1,2023,2,3,0,부정,[0.97889113]
520,지다애,오늘 잠깐사이분정도에 기가 이상 데이터가 사라졌습니다 업데이트도 아니고 게임중인데 심지어 안그러다가 갑자기 이러니 당황스럽네요 한달치 데이터가 몽땅 사라져서 덕분에 곤란해졌습니다,1,2023,1,15,0,부정,[0.82111245]
521,혜진이,노란색 무기는 왜 다운그레이드 안됌 진짜 화나고 깼는데 와이파이문제로 다시 깨야하고 진짜 너무하네요 그리고 이어하기가 안되서 분보스죽으면 열받고 열받게 하는 겜인가그리고 한판할때 분 실화 분으로 줄이면 좋겠어요,1,2022,11,20,0,부정,[0.97356975]
522,박디모데,쓰레기같은 게임 이예요 광고 진짜싫어,1,2023,4,29,0,부정,[0.9788467]
523,조양순,광고하고 실제가너무 다르네요,1,2023,5,2,0,부정,[0.7789107]
524,이기영,펫시스템 망했음 데미지 받는데로 체력게이지 줄줄이 달아서 폐급,1,2023,4,26,0,부정,[0.82874495]
525,지호,아니 탕탕특공대를 하는데 보스 보상 먹으니깐 렉만 걸림,1,2023,5,12,0,부정,[0.8918381]
526,강민석,현질까지 했는데 등급 한번 나왔다고 초기화 됐는게 불만족스러운 것 같아요,1,2023,5,7,0,긍정,[0.5998035]
527,정소라,레벨이여는데갑자기복귀가돼서정말화나네요저한되좋은무기좀주세요,1,2023,5,5,0,부정,[0.89395106]
528,Dongjoo An,점주기도 아까우네요 어짜피 이거써도님이 친애하는 플레이어 이렇게 하실거잖아요 무과금이 하기어렵다 재미가 사실상 없다 한국산아니고  중국산이다 이거할빠엔 딴겜하세요 친애하는 플레이어 금지 저 이게임 지웠습니다,1,2023,5,14,0,부정,[0.97640973]
529,강진욱,종말의 메아리 왜 몬스터가 안나와서 혹시몰라서 계속했는데 몬스터가 안나오네요 덕분에 등 놓치겠네요,1,2023,5,14,0,긍정,[0.6222324]
530,황봉덕,광고 진짜 토할것같다,1,2023,5,2,0,부정,[0.97831273]
531,권회위,이 광고만 나와서 짜증이 나요,1,2023,5,3,0,부정,[0.8543185]
532,정시우,일단게임단점챕터에서막힘ㅣㅣㅣㅣㅣㅣㅣㅣㅣ,1,2023,4,28,0,긍정,[0.7830716]
533,염민정,광고겁나보며모은장비하루아침에 레벨장비 다 리셋됨 개빡침,1,2023,5,2,0,부정,[0.9742451]
534,길든,슈퍼모드가너무 어렵네요,1,2023,5,13,0,부정,[0.6086736]
